1	0	/workspaces/studio/scripts/test-neural-crawler-aggregate.ts
1	0	/workspaces/studio/scripts/test-obs-metrics.ts
1	0	/workspaces/studio/scripts/verify-dummy-data.ts
1	0	/workspaces/studio/src/app/(app)/content-analyzer/page-fixed.tsx
1	0	/workspaces/studio/src/app/(app)/content-brief/page.tsx
1	0	/workspaces/studio/src/app/(public)/page.tsx
1	0	/workspaces/studio/src/app/(public)/pricing/page.tsx
1	0	/workspaces/studio/src/app/api/billing/invoices/route.ts
1	0	/workspaces/studio/src/app/api/cleanup-users/route.ts
1	0	/workspaces/studio/src/app/api/dev/seed-kpi-daily/route.ts
1	0	/workspaces/studio/src/app/api/diagnostics/firestore-permissions/route.ts
1	0	/workspaces/studio/src/app/api/insights/stream/route.ts
1	0	/workspaces/studio/src/app/api/seo-audit/firecrawl/route.ts
1	0	/workspaces/studio/src/app/api/table-data/route.ts
1	0	/workspaces/studio/src/app/api/visualizations/route.ts
1	0	/workspaces/studio/src/components/ai/ai-lazy-wrapper.tsx
0	44	/workspaces/studio/functions/test/ai-provider-adapter.test.ts
0	42	/workspaces/studio/functions/src/scheduled/kpi-daily-snapshot.ts
0	28	/workspaces/studio/functions/src/api/audit.ts
0	26	/workspaces/studio/scripts/delegation/process-delegation-queue.ts
0	24	/workspaces/studio/scripts/test-security-negative-rules.ts
0	22	/workspaces/studio/functions/test/ai-memory-manager.schema-latency.test.ts
0	16	/workspaces/studio/functions/src/test/scheduler.test.ts
0	12	/workspaces/studio/functions/test/audit-stress.test.ts
0	12	/workspaces/studio/scripts/brain/cli.ts
0	9	/workspaces/studio/functions/test/event-mirror.test.ts
0	9	/workspaces/studio/scripts/brain/state/logWriter.ts
0	8	/workspaces/studio/functions/test/audit-crawler.test.ts
0	7	/workspaces/studio/scripts/backfill-semantic-map-aggregate.ts
0	7	/workspaces/studio/scripts/snapshot-neuroseo-size.ts
0	6	/workspaces/studio/functions/test/audit-team-quota.test.ts
0	6	/workspaces/studio/scripts/audit-provenance-coverage.ts
0	6	/workspaces/studio/src/app/(app)/team/page.tsx
0	5	/workspaces/studio/functions/src/utils/logger.ts
0	5	/workspaces/studio/scripts/lib/http-test-client.ts
0	5	/workspaces/studio/scripts/orchestration/brain-orchestrator.ts
0	5	/workspaces/studio/scripts/prune-neuroseo-legacy-docs.ts
0	5	/workspaces/studio/scripts/test-team-rules.ts
0	5	/workspaces/studio/scripts/verify-neural-crawler-aggregate.ts
0	4	/workspaces/studio/functions/src/api/production-keyword-suggestions.ts
0	4	/workspaces/studio/functions/src/utils/error-tracking.ts
